Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,PER,PBR,ROE,OP_Margin
2023-09-14 00:00:00+09:00,67548.0209205021,68117.24581589959,67168.53765690378,68022.375,21041407,0.0,0.0,63.69990418753254,622.5613055756257,360.85611415392884,261.7051914216969,0.0,0.0,0.10783,0.21322
2023-09-15 00:00:00+09:00,68022.37194010416,68591.59680989583,67737.75950520833,68306.984375,17823512,0.0,0.0,64.9959586157437,716.4692070619058,363.81121251216706,352.6579945497387,0.0,0.0,0.10783,0.21322
2023-09-18 00:00:00+09:00,67642.88353587962,68022.36675347222,66599.3046875,66599.3046875,16040727,0.0,0.0,52.811964377113114,645.6537222484621,234.39658215897873,411.2571400894834,0.0,0.0,0.10783,0.21322
2023-09-19 00:00:00+09:00,66789.04512893983,67168.52833989971,66030.07870702006,66219.8203125,11820188,0.0,0.0,50.5444553625819,552.5413697906479,113.02738376093157,439.5139860297163,0.0,0.0,0.10783,0.21322
2023-09-20 00:00:00+09:00,66409.56919001437,66694.18162940015,65935.2151243714,66030.0859375,10873015,0.0,0.0,49.40236299656755,458.157823052592,14.915069618300492,443.2427534342915,0.0,0.0,0.10783,0.21322
2023-09-21 00:00:00+09:00,65650.60463534108,66219.82953102322,65271.12137155298,65365.9921875,10796336,0.0,0.0,45.52492384888962,326.0132884509512,-93.7835719866722,419.7968604376234,0.0,0.0,0.10783,0.21322
2023-09-22 00:00:00+09:00,64796.77477175691,65365.99973314862,64796.77477175691,65271.12890625,9897840,0.0,0.0,44.9818140146382,211.19855328212725,-166.87864572439696,378.0771990065242,0.0,0.0,0.10783,0.21322
2023-09-25 00:00:00+09:00,64986.521861491354,66124.97187950289,64986.521861491354,65840.359375,13582516,0.0,0.0,48.91972878502214,164.24586593297136,-171.0650664588423,335.31093239181365,0.0,0.0,0.10783,0.21322
2023-09-26 00:00:00+09:00,66756.8319515306,66756.8319515306,65230.9615069242,65421.6953125,13143470,361.0,0.0,46.29516054999712,92.19012167441542,-194.4966485739186,286.686770248334,0.0,0.0,0.10783,0.21322
2023-09-27 00:00:00+09:00,65421.68690606725,65898.52135873538,65040.219343932746,65230.953125,14886491,0.0,0.0,45.107777043837274,19.46969031316985,-213.77366394813134,233.2433542613012,0.0,0.0,0.10783,0.21322
2023-10-04 00:00:00+09:00,64277.28155092592,64563.382210648146,63609.7133449074,64372.6484375,23361149,0.0,0.0,40.121136612160136,-106.19563343498157,-271.5511901570262,165.35555672204464,0.0,0.0,0.10783,0.21322
2023-10-05 00:00:00+09:00,64181.92011806597,64277.28701274363,63609.71875,63609.71875,16108313,0.0,0.0,36.28166427526965,-264.3016526571955,-343.72576750339215,79.4241148461966,0.0,0.0,0.10783,0.21322
2023-10-06 00:00:00+09:00,63991.188216145834,64181.922011126895,62942.15234375,62942.15234375,14386527,0.0,0.0,33.28054417080954,-438.4150659064253,-414.27134460209754,-24.143721304327777,0.0,0.0,0.10783,0.21322
2023-10-10 00:00:00+09:00,63132.88729527485,64468.0238846009,63132.88729527485,63323.62109375,19889202,0.0,0.0,36.512274543413156,-539.4019701226935,-412.20659905469256,-127.19537106800092,0.0,0.0,0.10783,0.21322
2023-10-11 00:00:00+09:00,65421.694166972135,66184.62937591643,64754.12585914589,65040.2265625,25209349,0.0,0.0,48.58192395978268,-475.43854463547177,-278.5945388539767,-196.8440057814951,0.0,0.0,0.10783,0.21322
2023-10-12 00:00:00+09:00,65421.696162917266,66470.73210722061,65040.22854680697,65707.796875,19311380,0.0,0.0,52.37386384008719,-366.6531744430831,-135.8473349292704,-230.8058395138127,0.0,0.0,0.10783,0.21322
2023-10-13 00:00:00+09:00,64849.48828125,65326.32275390625,64563.38759765625,64849.48828125,9724086,0.0,0.0,47.52136280182991,-345.7131491562468,-91.92584771394726,-253.78730144229954,0.0,0.0,0.10783,0.21322
2023-10-16 00:00:00+09:00,64754.123258729574,65326.32464245914,63705.0873885587,64181.921875,12599299,0.0,0.0,44.09907742013385,-378.6205560636372,-99.8666036970701,-278.7539523665671,0.0,0.0,0.10783,0.21322
2023-10-17 00:00:00+09:00,64563.380167056916,66661.45160527737,64277.27951639049,66184.6171875,17299253,0.0,0.0,54.650380025894,-240.32877807298064,30.740139434869207,-271.06891750784985,0.0,0.0,0.10783,0.21322
2023-10-18 00:00:00+09:00,65707.77840203901,67233.6484375,65612.41152482269,67233.6484375,16493184,0.0,0.0,59.01430826298711,-45.55832491136971,180.4084740771841,-225.96679898855382,0.0,0.0,0.10783,0.21322
2023-10-19 00:00:00+09:00,66470.71030800359,66756.81092625899,66184.6096897482,66279.9765625,13985012,0.0,0.0,53.93323292094499,31.48240277833247,205.95936141350904,-174.47695863517657,0.0,0.0,0.10783,0.21322
2023-10-20 00:00:00+09:00,65707.78876726018,65993.8894440407,64944.85362917878,65612.421875,15204495,0.0,0.0,50.646102741375714,38.23094766025315,170.16632503634378,-131.93537737609063,0.0,0.0,0.10783,0.21322
2023-10-23 00:00:00+09:00,65517.05379660087,65898.52135873538,65040.219343932746,65230.953125,11625959,0.0,0.0,48.815171362676274,12.652033278172894,115.66992852341082,-103.01789524523792,0.0,0.0,0.10783,0.21322
2023-10-24 00:00:00+09:00,65517.04625912409,65612.41313868613,64563.377463503646,65326.3125,12791710,0.0,0.0,49.30851571066805,0.07440624630544335,82.47384119323469,-82.39943494692925,0.0,0.0,0.10783,0.21322
2023-10-25 00:00:00+09:00,65612.4234375,65612.4234375,64754.121386718754,64849.48828125,10610703,0.0,0.0,46.87555593843793,-47.81796749657224,27.665173960285614,-75.48314145685785,0.0,0.0,0.10783,0.21322
2023-10-26 00:00:00+09:00,63895.81943403299,64754.12148613194,63609.71875,63609.71875,15517624,0.0,0.0,41.18540627549099,-183.6945423806319,-86.56912073901924,-97.12542164161266,0.0,0.0,0.10783,0.21322
2023-10-27 00:00:00+09:00,63991.18808042348,64181.921875,63609.72049127043,64181.921875,11334726,0.0,0.0,44.53207792371315,-242.41132991224003,-116.22872661650189,-126.18260329573815,0.0,0.0,0.10783,0.21322
2023-10-30 00:00:00+09:00,63705.0873885587,64658.75636144131,63609.72049127043,64181.921875,10139270,0.0,0.0,44.53207792371316,-285.65198874854104,-127.57550836224232,-158.07648038629873,0.0,0.0,0.10783,0.21322
2023-10-31 00:00:00+09:00,64468.017446748876,65135.58567474776,63800.44921875,63800.44921875,14488892,0.0,0.0,42.65542139199318,-346.7055716544928,-150.90327301455528,-195.80229863993753,0.0,0.0,0.10783,0.21322
2023-11-01 00:00:00+09:00,64372.65938183309,65707.79602086371,64181.92557625729,65421.6953125,13775256,0.0,0.0,51.92752953567626,-261.25834198930534,-52.36483467949424,-208.8935073098111,0.0,0.0,0.10783,0.21322
2023-11-02 00:00:00+09:00,66756.81940459111,66756.81940459111,66184.61809540889,66470.71875,16350031,0.0,0.0,56.79538015844222,-107.65242239989311,80.99286792793441,-188.64529032782752,0.0,0.0,0.10783,0.21322
2023-11-03 00:00:00+09:00,66470.72627065373,66947.5607489224,66279.99247934626,66375.359375,10322234,0.0,0.0,56.23789571678511,6.313888359902194,155.96734295018376,-149.65345459028157,0.0,0.0,0.10783,0.21322
2023-11-06 00:00:00+09:00,66566.08921015514,67615.125,66089.25476022567,67615.125,22228489,0.0,0.0,61.52544281382506,194.43046216476068,275.2671334040338,-80.83667123927312,0.0,0.0,0.10783,0.21322
2023-11-07 00:00:00+09:00,67329.02433004232,67615.125,66756.82299012694,67615.125,17228731,0.0,0.0,61.52544281382506,339.5995104487374,336.3489453504084,3.250565098328991,0.0,0.0,0.10783,0.21322
2023-11-08 00:00:00+09:00,67996.5895252146,68091.95641094421,66470.71935354077,66661.453125,12901310,0.0,0.0,55.53882553525921,373.38947550940793,296.1111283288632,77.27834718054478,0.0,0.0,0.10783,0.21322
2023-11-09 00:00:00+09:00,66661.46986130868,67519.77204836415,66375.36913229019,67042.9375,12301373,0.0,0.0,57.327523677271984,426.03974613519676,279.0091191637216,147.0306269714752,0.0,0.0,0.10783,0.21322
2023-11-10 00:00:00+09:00,66756.81405141843,67233.6484375,66279.97966533688,67233.6484375,9684347,0.0,0.0,58.23217559761366,477.64821248149383,264.49406840801487,213.15414407347893,0.0,0.0,0.10783,0.21322
2023-11-13 00:00:00+09:00,67996.59105335582,67996.59105335582,67042.92217462714,67138.2890625,9246919,0.0,0.0,57.574912232237374,505.0318959439028,233.50220149633907,271.5296944475637,0.0,0.0,0.10783,0.21322
2023-11-14 00:00:00+09:00,67710.49159163136,67805.85848119704,67329.02403336865,67519.7578125,9567984,0.0,0.0,59.54216127529962,551.1615551130963,223.705488532426,327.45606658067027,0.0,0.0,0.10783,0.21322
2023-11-15 00:00:00+09:00,68282.69706544321,68854.8984375,68187.33017010042,68854.8984375,20148677,0.0,0.0,65.56132026246462,687.528927053485,288.05828837825175,399.4706386752332,0.0,0.0,0.10783,0.21322
2023-11-16 00:00:00+09:00,69140.99308894231,69617.82752403847,68950.25931490384,69427.09375,15860451,0.0,0.0,67.77410940907531,832.1795832511707,346.1671556607499,486.01242759042077,0.0,0.0,0.10783,0.21322
2023-11-17 00:00:00+09:00,68950.26620689654,69617.83448275861,68950.26620689654,69141.0,11494644,0.0,0.0,65.50771874446228,913.2040479844,341.7532963151833,571.4507516692166,0.0,0.0,0.10783,0.21322
2023-11-20 00:00:00+09:00,68759.5252428645,69617.82722231773,68759.5252428645,69331.7265625,10610157,0.0,0.0,66.31639922251088,981.4925247926585,328.03341849875346,653.459106293905,0.0,0.0,0.10783,0.21322
2023-11-21 00:00:00+09:00,69713.19441105769,69999.29507211539,69331.72686298077,69427.09375,9712881,0.0,0.0,66.73634907368027,1031.4174315536366,302.36666020778523,729.0507713458513,0.0,0.0,0.10783,0.21322
2023-11-22 00:00:00+09:00,68854.89242788462,69617.82752403847,68568.79176682692,69427.09375,11105143,0.0,0.0,66.73634907368027,1058.7783421891218,263.78205667461623,794.9962855145055,0.0,0.0,0.10783,0.21322
2023-11-23 00:00:00+09:00,69617.8263121547,69808.56008287294,68854.89122928177,69045.625,6775614,0.0,0.0,63.087534184294604,1037.718547476863,194.177809569886,843.540737906977,0.0,0.0,0.10783,0.21322
2023-11-24 00:00:00+09:00,69045.63075313807,69236.36453974895,68378.0625,68378.0625,6676685,0.0,0.0,57.19422512307324,956.1400069190859,90.079415209687,866.0605917093989,0.0,0.0,0.10783,0.21322
2023-11-27 00:00:00+09:00,68187.31969889552,68759.52098308205,67805.85217610448,67996.5859375,9113857,0.0,0.0,54.08499362575622,850.8978347508237,-12.130205566860127,863.0280403176838,0.0,0.0,0.10783,0.21322
2023-11-28 00:00:00+09:00,68091.9570366231,69331.7265625,67996.59015001719,69331.7265625,13283081,0.0,0.0,61.89313895258315,865.253244479376,1.780163329353627,863.4730811500224,0.0,0.0,0.10783,0.21322
2023-11-29 00:00:00+09:00,69045.62590268225,69427.09344910592,68854.89212947042,69331.7265625,9283933,0.0,0.0,61.89313895258314,866.6399245290377,2.533474703212164,864.1064498258255,0.0,0.0,0.10783,0.21322
2023-11-30 00:00:00+09:00,69331.72686298077,69427.09375,68854.89242788462,69427.09375,15783714,0.0,0.0,62.422512587808676,865.4577552000992,1.0810442994188634,864.3767109006803,0.0,0.0,0.10783,0.21322
2023-12-01 00:00:00+09:00,69045.63949652777,69141.00640190972,68378.07115885416,68664.171875,9871284,0.0,0.0,55.75026924975855,793.8089230455225,-56.45423028412631,850.2631533296488,0.0,0.0,0.10783,0.21322
2023-12-04 00:00:00+09:00,69427.10098140496,69522.46787835743,69045.63339359504,69236.3671875,10229267,0.0,0.0,59.26690176490255,774.2727527187672,-60.7923204887054,835.0650732074726,0.0,0.0,0.10783,0.21322
2023-12-05 00:00:00+09:00,68950.26236613412,69045.6292573736,67901.2265625,67901.2265625,12129682,0.0,0.0,49.401327456040256,643.6360708078428,-153.14320191970387,796.7792727275466,0.0,0.0,0.10783,0.21322
2023-12-06 00:00:00+09:00,68473.42939330544,68759.53007322176,68282.69560669456,68378.0625,8123087,0.0,0.0,52.44588971914351,571.9887045436335,-179.83245454713062,751.8211590907641,0.0,0.0,0.10783,0.21322
2023-12-07 00:00:00+09:00,68473.42095716784,68568.78783872379,67805.85278627623,68187.3203125,8862017,0.0,0.0,51.120798343552806,494.1204373333021,-206.16057740596966,700.2810147392718,0.0,0.0,0.10783,0.21322
2023-12-08 00:00:00+09:00,68759.5327027376,69427.10098140496,68568.79890883264,69236.3671875,10859463,0.0,0.0,57.48328507836086,511.16618453507544,-151.2918641633571,662.4580486984325,0.0,0.0,0.10783,0.21322
2023-12-11 00:00:00+09:00,69427.09434931507,69617.828125,68854.89302226028,69617.828125,9861960,0.0,0.0,59.54538957825645,549.1257913508889,-90.66580587803492,639.7915972289238,0.0,0.0,0.10783,0.21322
2023-12-12 00:00:00+09:00,69903.93028273809,70094.6640625,69713.19650297619,70094.6640625,13758646,0.0,0.0,62.0248332650685,610.6465747096954,-23.316018015382724,633.9625927250781,0.0,0.0,0.10783,0.21322
2023-12-13 00:00:00+09:00,69903.92818509616,70094.66195913462,69427.09375,69427.09375,13116766,0.0,0.0,56.77820158566859,598.6342111052218,-28.262705295885098,626.8969164011069,0.0,0.0,0.10783,0.21322
2023-12-14 00:00:00+09:00,70666.8721143981,70857.60591227771,69141.00173136115,69713.203125,27567593,0.0,0.0,58.40227014557561,605.2243127130787,-17.338082950422518,622.5623956635012,0.0,0.0,0.10783,0.21322
2023-12-15 00:00:00+09:00,70380.77199863574,70571.50579809005,69808.57060027285,69903.9375,15419815,0.0,0.0,59.49494835200117,618.7056323464203,-3.0854106536647805,621.7910430000851,0.0,0.0,0.10783,0.21322
2023-12-18 00:00:00+09:00,69903.92063185871,69999.28750857338,69427.08624828533,69522.453125,9690551,0.0,0.0,56.309040255941305,591.7853413771372,-24.00456129835834,615.7899026754956,0.0,0.0,0.10783,0.21322
2023-12-19 00:00:00+09:00,69617.82931709809,69999.296875,69427.09553814713,69999.296875,8907632,0.0,0.0,59.24669031294505,601.9887704880821,-11.040905749930744,613.0296762380128,0.0,0.0,0.10783,0.21322
2023-12-20 00:00:00+09:00,70762.22837984626,71429.79657210896,70380.76084141042,71334.4296875,16870156,0.0,0.0,66.11630392844125,709.6289604412304,77.2794273625741,632.3495330786563,0.0,0.0,0.10783,0.21322
2023-12-21 00:00:00+09:00,71143.69652083334,71525.1640625,70857.59586458333,71525.1640625,13478766,0.0,0.0,66.97280959532294,801.0907806559117,134.9929980618042,666.0977825941075,0.0,0.0,0.10783,0.21322
2023-12-22 00:00:00+09:00,72288.10186100131,72764.93630599474,71906.63430500659,72383.46875,14515608,0.0,0.0,70.57711745136245,932.0884122411226,212.79250371761214,719.2959085235104,0.0,0.0,0.10783,0.21322
2023-12-26 00:00:00+09:00,72574.19684236293,73146.39813152741,72192.72931625327,73051.03125,13164909,0.0,0.0,73.04135951614711,1077.3526431156788,286.4453876737347,790.9072554419441,0.0,0.0,0.10783,0.21322
2023-12-27 00:00:00+09:00,73492.75846354166,74738.3984375,73301.12154447116,74738.3984375,20651042,361.0,0.0,78.04638734396507,1313.4909170987085,418.06692932541137,895.4239877732971,0.0,0.0,0.10783,0.21322
2023-12-28 00:00:00+09:00,74450.9444964172,75217.4921875,74259.3075736465,75217.4921875,17797536,0.0,0.0,79.22570395253351,1521.749283699668,501.0602367410968,1020.6890469585712,0.0,0.0,0.10783,0.21322
2024-01-02 00:00:00+09:00,74930.04145728644,76463.13693467337,74930.04145728644,76271.5,17142847,0.0,0.0,81.57117497662159,1751.6531937579712,584.7713174395199,1166.8818763184513,0.0,0.0,0.10783,0.21322
2024-01-03 00:00:00+09:00,75217.51166801948,75504.96712662338,73780.234375,73780.234375,21753644,0.0,0.0,63.36189406407866,1713.082039886198,436.96013085419713,1276.1219090320008,0.0,0.0,0.10783,0.21322
2024-01-04 00:00:00+09:00,72917.85298017297,74067.67457775783,72917.85298017297,73396.9453125,15324439,0.0,0.0,61.101927255871175,1632.7644067685615,285.3139981892484,1347.450408579313,0.0,0.0,0.10783,0.21322
2024-01-05 00:00:00+09:00,73492.7637789654,73876.03764482703,73205.3083795692,73396.9453125,11304316,0.0,0.0,61.10192725587118,1551.2304844482715,163.02406069516655,1388.206423753105,0.0,0.0,0.10783,0.21322
2024-01-08 00:00:00+09:00,73780.21732026144,74259.30964052287,73205.3065359477,73301.125,11088724,0.0,0.0,60.47652240880964,1462.0290048873721,59.058064907413836,1402.9709399799583,0.0,0.0,0.10783,0.21322
2024-01-09 00:00:00+09:00,74163.49717620482,74450.95259161647,71193.12455028447,71576.3984375,26019249,0.0,0.0,50.46415665139283,1237.895481671425,-132.06036664682665,1369.9558483182516,0.0,0.0,0.10783,0.21322
2024-01-10 00:00:00+09:00,71863.84118121603,72055.47809103261,70139.10899286685,70522.3828125,20259529,0.0,0.0,45.50589915872499,964.1042044319183,-324.68131510906665,1288.785519540985,0.0,0.0,0.10783,0.21322
2024-01-11 00:00:00+09:00,69851.66956967213,70522.39890710382,69660.03261612022,70139.125,57691266,0.0,0.0,43.81994210638715,708.035153695193,-464.60029267663367,1172.6354463718267,0.0,0.0,0.10783,0.21322
2024-01-12 00:00:00+09:00,69947.48621323529,71001.48943014705,69755.84926470587,70043.3046875,13038939,0.0,0.0,43.387138308307534,491.6986912525026,-544.7494040954593,1036.448095347962,0.0,0.0,0.10783,0.21322
2024-01-15 00:00:00+09:00,70139.12998985115,70905.6778585927,70139.12998985115,70809.859375,2957915,0.0,0.0,47.826678518441966,377.7505696378357,-526.958020568101,904.7085902059367,0.0,0.0,0.10783,0.21322
2024-01-16 00:00:00+09:00,70426.57718879133,70618.21413352272,69468.3924651343,69564.2109375,14760415,0.0,0.0,42.05528726891473,184.80215945953387,-575.9251445971223,760.7273040566562,0.0,0.0,0.10783,0.21322
2024-01-17 00:00:00+09:00,70043.29711707747,70234.93404489437,68031.109375,68031.109375,22683660,0.0,0.0,36.25627992137186,-90.77295503298228,-681.2002072717108,590.4272522387286,0.0,0.0,0.10783,0.21322
2024-01-18 00:00:00+09:00,68606.02527894003,68989.29916317992,67743.65903940029,68701.84375,17853397,0.0,0.0,40.14492541711541,-252.13905806804541,-674.0530482454192,421.91399017737376,0.0,0.0,0.10783,0.21322
2024-01-19 00:00:00+09:00,70426.57677585342,71576.3984375,69947.484416834,71576.3984375,23363427,0.0,0.0,53.29501895882471,-146.3829066502949,-454.63751746213495,308.25461081184005,0.0,0.0,0.10783,0.21322
2024-01-22 00:00:00+09:00,72726.22754036284,72822.0460219707,71863.86120589214,71959.6796875,19673375,0.0,0.0,54.723365812575025,-31.28219933839864,-271.629448120191,240.34724878179233,0.0,0.0,0.10783,0.21322
2024-01-23 00:00:00+09:00,72534.59242021276,72630.41090425532,71193.13364361702,72055.5,14786224,0.0,0.0,55.093115740655186,66.8966954141215,-138.76044269413666,205.65713810825815,0.0,0.0,0.10783,0.21322
2024-01-24 00:00:00+09:00,72055.49358108109,72055.49358108109,70426.57949746621,70905.671875,12860661,0.0,0.0,49.83392320652857,51.33094548614463,-123.46095409769083,174.79189958383546,0.0,0.0,0.10783,0.21322
2024-01-25 00:00:00+09:00,71097.30284244264,71672.21364709851,70618.21050522942,71001.484375,11737747,0.0,0.0,50.26001319494489,46.19375171937281,-102.87851829157012,149.07227001094293,0.0,0.0,0.10783,0.21322
2024-01-26 00:00:00+09:00,70618.21322590258,71384.76099497615,70234.9393413658,70330.7578125,11160062,0.0,0.0,47.23541987588506,-11.862792561936658,-128.74805005830368,116.88525749636702,0.0,0.0,0.10783,0.21322
2024-01-29 00:00:00+09:00,70714.02671370967,72055.48521505376,70426.57132056452,71288.9375,13976521,0.0,0.0,51.70656366392503,19.222485907826922,-78.13021727083209,97.35270317865901,0.0,0.0,0.10783,0.21322
2024-01-30 00:00:00+09:00,71863.8385346568,72151.29388879542,70618.19866672275,71193.109375,12244418,0.0,0.0,51.23892877441947,35.7135803111305,-49.31129829402282,85.02487860515332,0.0,0.0,0.10783,0.21322
2024-01-31 00:00:00+09:00,70330.75268655433,70905.66347145806,69468.38650919877,69660.0234375,15703560,0.0,0.0,44.331287624674054,-74.07049265279784,-127.27629700636092,53.20580435356309,0.0,0.0,0.10783,0.21322
2024-02-01 00:00:00+09:00,69947.47208305028,71097.29354194972,69851.65362814198,70522.3828125,19881033,0.0,0.0,48.534241076553165,-90.44734619829978,-114.92252044149029,24.475174243190512,0.0,0.0,0.10783,0.21322
2024-02-02 00:00:00+09:00,70905.67819148937,72055.5,70618.22273936169,72055.5,14955881,0.0,0.0,55.03402821843167,20.052471208487987,-3.538162427762021,23.590633636250008,0.0,0.0,0.10783,0.21322
2024-02-05 00:00:00+09:00,71097.29092362046,71672.20163189771,70426.56176396366,71193.109375,19026021,0.0,0.0,51.122836933606585,37.60319030260143,11.21004533308114,26.393144969520293,0.0,0.0,0.10783,0.21322
2024-02-06 00:00:00+09:00,71193.11903561828,71576.39289314515,70234.93439180107,71288.9375,14559254,0.0,0.0,51.535009924698194,58.56963614211418,25.741192938075102,32.828443204039075,0.0,0.0,0.10783,0.21322
2024-02-07 00:00:00+09:00,71480.56991666666,72342.93604166666,71193.11454166667,71863.84375,16566445,0.0,0.0,54.03910459004365,120.19034571845259,69.8895220115308,50.30082370692178,0.0,0.0,0.10783,0.21322
2024-02-08 00:00:00+09:00,71863.8505819838,72055.48751686909,70522.39203778678,71001.484375,20810708,0.0,0.0,49.876240185745345,98.30678802791226,38.40477145679238,59.90201657111988,0.0,0.0,0.10783,0.21322
2024-02-13 00:00:00+09:00,71672.22606382979,72055.5,71288.95212765958,72055.5,21966745,0.0,0.0,54.49076609439505,164.12226376293984,83.37619775345595,80.74606600948388,0.0,0.0,0.10783,0.21322
2024-02-14 00:00:00+09:00,70618.21644847974,71193.12730152028,70618.21644847974,70905.671875,12434945,0.0,0.0,49.17243108667783,122.0925750793831,33.07720725591936,89.01536782346373,0.0,0.0,0.10783,0.21322
2024-02-15 00:00:00+09:00,71097.30976775957,71288.94672131147,69947.48804644808,70139.125,14120600,0.0,0.0,45.95245969557548,26.622924970288295,-49.91395428254036,76.53687925282865,0.0,0.0,0.10783,0.21322
2024-02-16 00:00:00+09:00,70234.9360834478,70330.75455013737,69468.38834993132,69755.84375,13444781,0.0,0.0,44.38732107672616,-79.0537715535902,-124.47252064513509,45.41874909154489,0.0,0.0,0.10783,0.21322
2024-02-19 00:00:00+09:00,69755.854251355,70809.8575436145,69755.854251355,70714.0390625,12726404,0.0,0.0,49.058602682261,-84.51077357026224,-103.94361812944571,19.432844559183465,0.0,0.0,0.10783,0.21322
2024-02-20 00:00:00+09:00,70618.2113744884,70618.2113744884,69755.8451568895,70234.9375,14681477,0.0,0.0,46.93572957741164,-126.04204482468776,-116.37991150709698,-9.662133317590781,0.0,0.0,0.10783,0.21322
2024-02-21 00:00:00+09:00,70330.75040667808,70618.20578981165,69851.65810145548,69947.4765625,11503495,0.0,0.0,45.65907929897508,-180.07577036789735,-136.33090964024524,-43.744860727652096,0.0,0.0,0.10783,0.21322
2024-02-22 00:00:00+09:00,70714.03400735294,70809.85248161765,69660.03079044117,70043.3046875,15208934,0.0,0.0,46.18458076941388,-212.71333145882818,-135.17477658494084,-77.53855487388732,0.0,0.0,0.10783,0.21322
2024-02-23 00:00:00+09:00,70522.3854595336,71097.29621056242,69851.65625,69851.65625,16225166,0.0,0.0,45.242282431187846,-251.1481811003323,-138.88770098115597,-112.26048011917632,0.0,0.0,0.10783,0.21322
2024-02-26 00:00:00+09:00,69276.7514165522,70139.11761675825,69180.93294986265,69755.84375,14669352,0.0,0.0,44.7507039498268,-286.0420298952522,-139.0252398208607,-147.0167900743915,0.0,0.0,0.10783,0.21322
2024-02-27 00:00:00+09:00,70043.2931670096,70330.748542524,69660.0193329904,69851.65625,13201981,0.0,0.0,45.389713713054086,-302.4776147927332,-124.36865977467335,-178.10895501805987,0.0,0.0,0.10783,0.21322
2024-02-28 00:00:00+09:00,69851.66956967213,70809.8543374317,69755.85109289618,70139.125,11795859,0.0,0.0,47.357030403090796,-288.9754791449668,-88.69321930152555,-200.28225984344127,0.0,0.0,0.10783,0.21322
2024-02-29 00:00:00+09:00,69564.21004342643,70330.7578125,68989.29921662125,70330.7578125,21176403,0.0,0.0,48.68416550240293,-259.8167669805407,-47.62760570967953,-212.18916127086118,0.0,0.0,0.10783,0.21322
2024-03-04 00:00:00+09:00,71193.11270235314,71863.8418933578,70905.65733477971,71768.0234375,23210474,0.0,0.0,57.36552138785856,-119.35707919382548,74.26566566162856,-193.62274485545404,0.0,0.0,0.10783,0.21322
2024-03-05 00:00:00+09:00,71480.57714976255,71672.2140858209,70618.2109375,70618.2109375,19505125,0.0,0.0,50.06806303589469,-99.67305509660218,75.1597518070815,-174.8328069036837,0.0,0.0,0.10783,0.21322
2024-03-06 00:00:00+09:00,70139.1116255144,70426.5670010288,69660.0193329904,69851.65625,21547905,0.0,0.0,45.87795224553575,-144.2648853042483,24.454337279548326,-168.71922258379664,0.0,0.0,0.10783,0.21322
2024-03-07 00:00:00+09:00,70043.3037569252,70234.94070290859,69180.9375,69180.9375,14516963,0.0,0.0,42.52454442767856,-231.06208976545895,-49.87429374532982,-181.18779602012913,0.0,0.0,0.10783,0.21322
2024-03-08 00:00:00+09:00,69755.8451568895,70330.75596862209,69564.20821964528,70234.9375,19271349,0.0,0.0,48.85156886286011,-212.3526392462809,-24.931874580921402,-187.42076466535948,0.0,0.0,0.10783,0.21322
2024-03-11 00:00:00+09:00,69851.65478245857,70043.29169544199,69276.7440435083,69372.5625,9740504,0.0,0.0,44.53209866037576,-264.06771203898825,-61.317557898903004,-202.75015414008524,0.0,0.0,0.10783,0.21322
2024-03-12 00:00:00+09:00,69564.20821964528,70426.5744372442,69085.11587653478,70234.9375,13011654,0.0,0.0,49.354643584668416,-232.78245326360047,-24.025839298812173,-208.7566139647883,0.0,0.0,0.10783,0.21322
2024-03-13 00:00:00+09:00,70618.21050522942,71001.484375,70426.57357034413,71001.484375,15243134,0.0,0.0,53.245830868754624,-144.4693806815776,51.429786626568585,-195.8991673081462,0.0,0.0,0.10783,0.21322
2024-03-14 00:00:00+09:00,71288.92782637954,71384.74627775908,70522.3802153432,71193.109375,22545539,0.0,0.0,54.19330977239469,-58.345527454293915,110.04291188308184,-168.38843933737576,0.0,0.0,0.10783,0.21322
2024-03-15 00:00:00+09:00,70330.7531120332,70618.20850622407,69276.75,69276.75,22580555,0.0,0.0,44.48447434503714,-143.07664070979808,20.24943890206214,-163.32607961186022,0.0,0.0,0.10783,0.21322
2024-03-18 00:00:00+09:00,69564.20681662088,69947.48068337912,69468.38834993132,69755.84375,11520348,0.0,0.0,47.038975338237876,-169.6126081810944,-5.0292228553873315,-164.58338532570707,0.0,0.0,0.10783,0.21322
2024-03-19 00:00:00+09:00,69276.7514165522,69947.48068337912,68701.84061641483,69755.84375,15376066,0.0,0.0,47.03897533823788,-188.46998887020163,-19.10928283559565,-169.36070603460598,0.0,0.0,0.10783,0.21322
2024-03-20 00:00:00+09:00,70618.22258005527,73971.8695139792,70330.76712857607,73684.4140625,50106297,0.0,0.0,63.160051398173785,112.2937405200355,225.3235572437132,-113.0298167236777,0.0,0.0,0.10783,0.21322
2024-03-21 00:00:00+09:00,75888.22060214376,75984.0390625,74450.94369680012,75984.0390625,44569799,0.0,0.0,69.09106435279182,530.101007244346,514.504659174419,15.596348069927032,0.0,0.0,0.10783,0.21322
2024-03-22 00:00:00+09:00,76271.50273288973,76558.95814519962,74546.77025903041,75600.7734375,26724761,0.0,0.0,67.15067982918322,820.8279497520562,644.1852813457033,176.64266840635287,0.0,0.0,0.10783,0.21322
